number,incident_state,reassignment_count,reopen_count,made_sla,caller_id,opened_by,opened_at,contact_type,location,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,knowledge,resolved_by,resolved_at
INC0003057,Resolved,2,0,True,Caller 1231,Opened by  131,2016-03-07 08:19:00,Phone,Location 210,Category 23,Subcategory 75,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,True,Resolved by 103,2016-03-10 14:00:00
INC0003057,Active,2,0,True,Caller 1231,Opened by  131,2016-03-07 08:19:00,Phone,Location 210,Category 23,Subcategory 75,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,True,Resolved by 103,2016-03-10 14:00:00
INC0003057,Active,1,0,True,Caller 1231,Opened by  131,2016-03-07 08:19:00,Phone,Location 210,Category 23,Subcategory 75,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 20,Unknown,True,Resolved by 103,2016-03-10 14:00:00
INC0003057,Active,0,0,True,Caller 1231,Opened by  131,2016-03-07 08:19:00,Phone,Location 210,Category 23,Subcategory 75,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,True,Resolved by 103,2016-03-10 14:00:00
INC0003057,Awaiting User Info,0,0,True,Caller 1231,Opened by  131,2016-03-07 08:19:00,Phone,Location 210,Category 23,Subcategory 75,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,True,Resolved by 103,2016-03-10 14:00:00
INC0003057,New,0,0,True,Caller 1231,Opened by  131,2016-03-07 08:19:00,Phone,Location 210,Category 23,Subcategory 75,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,True,Resolved by 103,2016-03-10 14:00:00
INC0003058,Closed,0,0,False,Caller 2471,Opened by  501,2016-03-07 08:20:00,Phone,Location 204,Category 53,Subcategory 130,Unknown,1 - High,1 - High,1 - Critical,Group 65,Resolver 180,True,Resolved by 202,2016-03-18 09:16:00
INC0003058,Resolved,0,0,True,Caller 2471,Opened by  501,2016-03-07 08:20:00,Phone,Location 204,Category 53,Subcategory 130,Unknown,1 - High,1 - High,1 - Critical,Group 65,Resolver 180,True,Resolved by 202,2016-03-18 09:16:00
INC0003058,Active,0,0,True,Caller 2471,Opened by  501,2016-03-07 08:20:00,Phone,Location 204,Category 53,Subcategory 130,Unknown,1 - High,1 - High,1 - Critical,Group 65,Resolver 180,True,Resolved by 202,2016-03-18 09:16:00
INC0003072,Closed,4,0,True,Caller 4344,Opened by  131,2016-03-07 08:33:00,Phone,Location 108,Category 53,Subcategory 168,Symptom 387,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 17,True,Resolved by 15,2016-03-10 11:34:00
INC0003072,Resolved,4,0,True,Caller 4344,Opened by  131,2016-03-07 08:33:00,Phone,Location 108,Category 53,Subcategory 168,Symptom 387,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 17,True,Resolved by 15,2016-03-10 11:34:00
INC0003072,New,4,0,True,Caller 4344,Opened by  131,2016-03-07 08:33:00,Phone,Location 108,Category 53,Subcategory 168,Symptom 387,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 17,True,Resolved by 15,2016-03-10 11:34:00
INC0003072,New,3,0,True,Caller 4344,Opened by  131,2016-03-07 08:33:00,Phone,Location 108,Category 53,Subcategory 168,Symptom 387,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 17,True,Resolved by 15,2016-03-10 11:34:00
INC0003072,New,2,0,True,Caller 4344,Opened by  131,2016-03-07 08:33:00,Phone,Location 108,Category 53,Subcategory 168,Symptom 387,3 - Low,3 - Low,3 - Moderate,Group 27,Resolver 17,True,Resolved by 15,2016-03-10 11:34:00
INC0003072,New,1,0,True,Caller 4344,Opened by  131,2016-03-07 08:33:00,Phone,Location 108,Category 53,Subcategory 168,Symptom 387,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 17,True,Resolved by 15,2016-03-10 11:34:00
INC0003072,New,0,0,True,Caller 4344,Opened by  131,2016-03-07 08:33:00,Phone,Location 108,Category 53,Subcategory 168,Symptom 387,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 17,True,Resolved by 15,2016-03-10 11:34:00
INC0003089,Closed,4,0,False,Caller 439,Opened by  131,2016-03-07 08:47:00,Phone,Location 143,Category 55,Subcategory 170,Symptom 607,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 149,True,Resolved by 133,2016-03-22 13:48:00
INC0003089,Resolved,4,0,True,Caller 439,Opened by  131,2016-03-07 08:47:00,Phone,Location 143,Category 55,Subcategory 170,Symptom 607,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 149,True,Resolved by 133,2016-03-22 13:48:00
INC0003089,Awaiting User Info,3,0,True,Caller 439,Opened by  131,2016-03-07 08:47:00,Phone,Location 143,Category 55,Subcategory 170,Symptom 607,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 13,True,Resolved by 133,2016-03-22 13:48:00
INC0003089,Awaiting User Info,3,0,True,Caller 439,Opened by  131,2016-03-07 08:47:00,Phone,Location 143,Category 55,Subcategory 170,Symptom 607,3 - Low,3 - Low,3 - Moderate,Unknown,Unknown,True,Resolved by 133,2016-03-22 13:48:00
INC0003089,Active,2,0,True,Caller 439,Opened by  131,2016-03-07 08:47:00,Phone,Location 143,Category 55,Subcategory 170,Symptom 607,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,True,Resolved by 133,2016-03-22 13:48:00
INC0003089,Active,1,0,True,Caller 439,Opened by  131,2016-03-07 08:47:00,Phone,Location 143,Category 55,Subcategory 170,Symptom 607,3 - Low,3 - Low,3 - Moderate,Group 56,Unknown,True,Resolved by 133,2016-03-22 13:48:00
INC0003089,Active,0,0,True,Caller 439,Opened by  131,2016-03-07 08:47:00,Phone,Location 143,Category 55,Subcategory 170,Symptom 607,3 - Low,3 - Low,3 - Moderate,Group 65,Resolver 41,True,Resolved by 133,2016-03-22 13:48:00
INC0003089,New,0,0,True,Caller 439,Opened by  131,2016-03-07 08:47:00,Phone,Location 143,Category 55,Subcategory 170,Symptom 607,3 - Low,3 - Low,3 - Moderate,Group 65,Unknown,True,Resolved by 133,2016-03-22 13:48:00
INC0003092,Closed,7,0,False,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,1 - High,1 - High,1 - Critical,Unknown,Resolver 17,True,Resolved by 15,2016-04-15 11:33:00
INC0003092,Resolved,7,0,True,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,1 - High,1 - High,1 - Critical,Unknown,Resolver 17,True,Resolved by 15,2016-04-15 11:33:00
INC0003092,Active,7,0,True,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,1 - High,1 - High,1 - Critical,Unknown,Unknown,True,Resolved by 15,2016-04-15 11:33:00
INC0003092,Active,6,0,True,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 40,Subcategory 43,Symptom 440,1 - High,1 - High,1 - Critical,Group 72,Unknown,True,Resolved by 15,2016-04-15 11:33:00
INC0003092,Active,5,0,True,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 40,Subcategory 43,Symptom 440,1 - High,1 - High,1 - Critical,Group 28,Unknown,True,Resolved by 15,2016-04-15 11:33:00
INC0003092,Active,4,0,True,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 40,Subcategory 43,Symptom 440,1 - High,1 - High,1 - Critical,Group 72,Unknown,True,Resolved by 15,2016-04-15 11:33:00
INC0003092,Active,3,0,True,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 40,Subcategory 43,Symptom 440,1 - High,1 - High,1 - Critical,Group 20,Unknown,True,Resolved by 15,2016-04-15 11:33:00
INC0003092,Active,2,0,True,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 40,Subcategory 43,Symptom 440,1 - High,1 - High,1 - Critical,Group 54,Resolver 102,True,Resolved by 15,2016-04-15 11:33:00
INC0003092,Active,1,0,True,Caller 761,Opened by  59,2016-03-07 08:48:00,Phone,Location 143,Category 40,Subcategory 43,Symptom 440,1 - High,1 - High,1 - Critical,Group 20,Resolver 152,True,Resolved by 15,2016-04-15 11:33:00
INC0003098,Closed,1,0,False,Caller 4523,Opened by  24,2016-03-07 08:52:00,Phone,Location 204,Category 53,Subcategory 80,Symptom 208,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,Resolved by 91,2016-03-07 09:50:00
INC0003098,Resolved,1,0,True,Caller 4523,Opened by  24,2016-03-07 08:52:00,Phone,Location 204,Category 53,Subcategory 80,Symptom 208,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,Resolved by 91,2016-03-07 09:50:00
INC0003098,Active,1,0,True,Caller 4523,Opened by  24,2016-03-07 08:52:00,Phone,Location 204,Category 53,Subcategory 80,Symptom 208,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,Resolved by 91,2016-03-07 09:50:00
INC0003098,New,1,0,True,Caller 4523,Opened by  24,2016-03-07 08:52:00,Phone,Location 204,Category 53,Subcategory 80,Symptom 208,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,Resolved by 91,2016-03-07 09:50:00
INC0003098,New,0,0,True,Caller 4523,Opened by  24,2016-03-07 08:52:00,Phone,Location 204,Category 53,Subcategory 80,Symptom 208,2 - Medium,1 - High,2 - High,Group 70,Resolver 101,True,Resolved by 91,2016-03-07 09:50:00
INC0003103,Closed,0,0,True,Caller 3657,Opened by  351,2016-03-07 08:56:00,Phone,Location 51,Category 23,Subcategory 3,Symptom 4,3 - Low,2 - Medium,3 - Moderate,Group 72,Unknown,True,Resolved by 99,2016-03-07 09:27:00
INC0003103,Resolved,0,0,True,Caller 3657,Opened by  351,2016-03-07 08:56:00,Phone,Location 51,Category 23,Subcategory 3,Symptom 4,3 - Low,2 - Medium,3 - Moderate,Group 72,Unknown,True,Resolved by 99,2016-03-07 09:27:00
INC0003103,New,0,0,True,Caller 3657,Opened by  351,2016-03-07 08:56:00,Phone,Location 51,Category 23,Subcategory 3,Symptom 4,3 - Low,2 - Medium,3 - Moderate,Group 72,Unknown,True,Resolved by 99,2016-03-07 09:27:00
INC0003122,Closed,0,0,False,Caller 1594,Opened by  131,2016-03-07 09:10:00,Phone,Location 204,Category 24,Subcategory 164,Symptom 471,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 58,True,Resolved by 53,2016-03-07 10:59:00
INC0003122,Resolved,0,0,True,Caller 1594,Opened by  131,2016-03-07 09:10:00,Phone,Location 204,Category 24,Subcategory 164,Symptom 471,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 58,True,Resolved by 53,2016-03-07 10:59:00
INC0003122,New,0,0,True,Caller 1594,Opened by  131,2016-03-07 09:10:00,Phone,Location 204,Category 24,Subcategory 164,Symptom 471,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 58,True,Resolved by 53,2016-03-07 10:59:00
INC0003150,Closed,14,0,False,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Resolved,14,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Awaiting User Info,14,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Awaiting User Info,14,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Awaiting User Info,13,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 29,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Awaiting User Info,12,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Awaiting User Info,12,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Awaiting User Info,11,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 29,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,10,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 70,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,9,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 29,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,8,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,7,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 29,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,6,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,5,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 29,Unknown,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,4,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Resolver 227,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,4,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,3,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 29,Resolver 140,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,2,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 9,Subcategory 164,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,Resolved by 126,2016-06-22 12:31:00
INC0003150,Active,2,0,True,Caller 1278,Opened by  501,2016-03-07 09:25:00,Phone,Location 118,Category 51,Subcategory 6,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,Resolved by 126,2016-06-22 12:31:00
INC0003151,Closed,3,0,True,Caller 4911,Opened by  131,2016-03-07 09:25:00,Phone,Location 143,Category 53,Subcategory 303,Symptom 572,3 - Low,3 - Low,3 - Moderate,Group 28,Resolver 78,True,Resolved by 71,2016-03-11 15:56:00
INC0003151,Resolved,3,0,True,Caller 4911,Opened by  131,2016-03-07 09:25:00,Phone,Location 143,Category 53,Subcategory 303,Symptom 572,3 - Low,3 - Low,3 - Moderate,Group 28,Resolver 78,True,Resolved by 71,2016-03-11 15:56:00
INC0003151,Active,3,0,True,Caller 4911,Opened by  131,2016-03-07 09:25:00,Phone,Location 143,Category 53,Subcategory 303,Symptom 572,3 - Low,3 - Low,3 - Moderate,Group 28,Resolver 78,True,Resolved by 71,2016-03-11 15:56:00
INC0003151,New,3,0,True,Caller 4911,Opened by  131,2016-03-07 09:25:00,Phone,Location 143,Category 53,Subcategory 303,Symptom 572,3 - Low,3 - Low,3 - Moderate,Group 28,Resolver 78,True,Resolved by 71,2016-03-11 15:56:00
INC0003151,New,2,0,True,Caller 4911,Opened by  131,2016-03-07 09:25:00,Phone,Location 143,Category 53,Subcategory 303,Symptom 572,3 - Low,3 - Low,3 - Moderate,Group 20,Resolver 78,True,Resolved by 71,2016-03-11 15:56:00
INC0003151,New,1,0,True,Caller 4911,Opened by  131,2016-03-07 09:25:00,Phone,Location 143,Category 53,Subcategory 303,Symptom 572,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 78,True,Resolved by 71,2016-03-11 15:56:00
INC0003151,New,0,0,True,Caller 4911,Opened by  131,2016-03-07 09:25:00,Phone,Location 143,Category 53,Subcategory 303,Symptom 572,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 78,True,Resolved by 71,2016-03-11 15:56:00
INC0003163,Closed,1,0,True,Caller 5600,Opened by  131,2016-03-07 09:32:00,Phone,Location 204,Category 53,Subcategory 168,Symptom 418,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 125,True,Resolved by 113,2016-03-15 11:24:00
INC0003163,Resolved,1,0,True,Caller 5600,Opened by  131,2016-03-07 09:32:00,Phone,Location 204,Category 53,Subcategory 168,Symptom 418,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 125,True,Resolved by 113,2016-03-15 11:24:00
INC0003163,Awaiting User Info,1,0,True,Caller 5600,Opened by  131,2016-03-07 09:32:00,Phone,Location 204,Category 53,Subcategory 168,Symptom 418,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 125,True,Resolved by 113,2016-03-15 11:24:00
INC0003163,Active,1,0,True,Caller 5600,Opened by  131,2016-03-07 09:32:00,Phone,Location 204,Category 53,Subcategory 168,Symptom 418,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 125,True,Resolved by 113,2016-03-15 11:24:00
INC0003163,Active,0,0,True,Caller 5600,Opened by  131,2016-03-07 09:32:00,Phone,Location 204,Category 53,Subcategory 168,Symptom 418,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 125,True,Resolved by 113,2016-03-15 11:24:00
INC0003163,New,0,0,True,Caller 5600,Opened by  131,2016-03-07 09:32:00,Phone,Location 204,Category 53,Subcategory 168,Symptom 418,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 125,True,Resolved by 113,2016-03-15 11:24:00
INC0003175,Closed,2,0,False,Caller 2064,Opened by  131,2016-03-07 09:38:00,Phone,Location 143,Category 53,Subcategory 114,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-21 09:19:00
INC0003175,Resolved,2,0,True,Caller 2064,Opened by  131,2016-03-07 09:38:00,Phone,Location 143,Category 53,Subcategory 114,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 66,Resolver 203,True,Resolved by 184,2016-03-21 09:19:00
INC0003175,Active,2,0,True,Caller 2064,Opened by  131,2016-03-07 09:38:00,Phone,Location 143,Category 53,Subcategory 114,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 66,Unknown,True,Resolved by 184,2016-03-21 09:19:00
INC0003175,Active,1,0,True,Caller 2064,Opened by  131,2016-03-07 09:38:00,Phone,Location 143,Category 53,Subcategory 114,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 81,Unknown,True,Resolved by 184,2016-03-21 09:19:00
INC0003175,Active,0,0,True,Caller 2064,Opened by  131,2016-03-07 09:38:00,Phone,Location 143,Category 53,Subcategory 114,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,True,Resolved by 184,2016-03-21 09:19:00
INC0003175,Awaiting User Info,0,0,True,Caller 2064,Opened by  131,2016-03-07 09:38:00,Phone,Location 143,Category 53,Subcategory 114,Symptom 4,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,True,Resolved by 184,2016-03-21 09:19:00
INC0003182,Closed,0,0,True,Caller 488,Opened by  325,2016-03-07 09:41:00,Phone,Location 108,Category 45,Subcategory 94,Unknown,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 16:37:00
INC0003182,Resolved,0,0,True,Caller 488,Opened by  325,2016-03-07 09:41:00,Phone,Location 108,Category 45,Subcategory 94,Unknown,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 16:37:00
INC0003182,Awaiting Problem,0,0,True,Caller 488,Opened by  325,2016-03-07 09:41:00,Phone,Location 108,Category 45,Subcategory 94,Unknown,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 16:37:00
INC0003182,Awaiting User Info,0,0,True,Caller 488,Opened by  325,2016-03-07 09:41:00,Phone,Location 108,Category 45,Subcategory 94,Unknown,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 16:37:00
INC0003182,Active,0,0,True,Caller 488,Opened by  325,2016-03-07 09:41:00,Phone,Location 108,Category 45,Subcategory 94,Unknown,3 - Low,3 - Low,3 - Moderate,Group 33,Resolver 159,True,Resolved by 143,2016-03-10 16:37:00
INC0003186,Closed,1,0,True,Caller 1415,Opened by  131,2016-03-07 09:42:00,Phone,Location 143,Category 45,Subcategory 223,Symptom 6,3 - Low,3 - Low,3 - Moderate,Group 39,Resolver 183,True,Resolved by 166,2016-03-08 10:14:00
INC0003186,Resolved,1,0,True,Caller 1415,Opened by  131,2016-03-07 09:42:00,Phone,Location 143,Category 45,Subcategory 223,Symptom 6,3 - Low,3 - Low,3 - Moderate,Group 39,Resolver 183,True,Resolved by 166,2016-03-08 10:14:00
INC0003186,Active,1,0,True,Caller 1415,Opened by  131,2016-03-07 09:42:00,Phone,Location 143,Category 45,Subcategory 223,Symptom 6,3 - Low,3 - Low,3 - Moderate,Group 39,Resolver 183,True,Resolved by 166,2016-03-08 10:14:00
INC0003186,Active,0,0,True,Caller 1415,Opened by  131,2016-03-07 09:42:00,Phone,Location 143,Category 45,Subcategory 223,Symptom 6,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 183,True,Resolved by 166,2016-03-08 10:14:00
